file	width	height
VGM001000910_01_n	1133	876
VGM001000910_02_n	1126	877
VGM001000911_01_n	1143	876
VGM001000911_02_n	1141	878
VGM001000912_01_n	1214	819
VGM001000912_02_n	1219	822
VGM001000913_01_n	1225	817
VGM001000913_02_n	1212	819
VGM001000914_01_n	1145	882
VGM001000914_02_n	1132	873
VGM001000915_01_n	1134	879
VGM001000915_02_n	1133	875
VGM001000916_01_n	1134	874
VGM001000916_02_n	1134	880
VGM001000917_01_n	1129	886
VGM001000917_02_n	1129	882
VGM001000918_01_n	616	455
VGM001000918_02_n	607	452
VGM001000919_01_n	963	766
VGM001000919_02_n	965	769
VGM001000920_01_n	1737	1140
VGM001000920_02_n	1748	1133
VGM001000921_01_n	1145	885
VGM001000921_02_n	1143	888
VGM001000922_01_n	884	1131
VGM001000922_02_n	892	989
VGM001000923_01_n	982	756
VGM001000923_02_n	764	970
VGM001000924_01_n	1773	1153
VGM001000924_02_n	1777	1159
VGM001000925_01_n	1143	889
VGM001000925_02_n	1145	894
VGM001000926_01_n	1617	1047
VGM001000926_02_n	1601	1042
VGM001000927_01_n	595	892
VGM001000927_02_n	590	898
VGM001000928_01_n	586	887
VGM001000928_02_n	582	889
VGM001000929_01_n	1136	893
VGM001000929_02_n	1139	885
VGM001000930_01_n	1145	890
VGM001000930_02_n	1139	889
VGM001000931_01_n	631	491
VGM001000931_02_n	627	485
VGM001000932_01_n	942	741
VGM001000932_02_n	942	743
VGM001000933_01_n	941	746
VGM001000933_02_n	946	745
VGM001000934_01_n	915	1149
VGM001000934_02_n	912	1155
VGM001000935_01_n	1607	1039
VGM001000935_02_n	1608	997
VGM001000936_01_n	1145	888
VGM001000936_02_n	1150	894
VGM001000937_01_n	1145	895
VGM001000937_02_n	1136	887
VGM001000938_01_n	1553	985
VGM001000938_02_n	1556	977
VGM001000939_01_n	1431	918
VGM001000939_02_n	1428	918
VGM001000940_01_n	1469	928
VGM001000940_02_n	1471	942
VGM001000943_01_n	1761	1136
VGM001000943_02_n	1757	1147
VGM001000943_02_nL	882	1147
VGM001000944_01_n	496	742
VGM001000944_02_n	493	740
VGM001000945_01_n	1767	1148
VGM001000945_02_n	1782	1138
VGM001000946_01_n	1145	893
VGM001000946_02_n	1145	893
VGM001000947_01_n	1145	895
VGM001000947_02_n	1139	893
VGM001000948_01_n	1427	924
VGM001000948_02_n	1425	914
VGM001000949_01_n	934	727
VGM001000949_02_n	938	725
VGM001000950_01_n	935	732
VGM001000950_02_n	937	724
VGM001000951_01_n	1432	927
VGM001000951_02_n	1429	928
VGM001000952_01_n	1145	899
VGM001000952_02_n	1145	889
VGM001000953_01_n	595	899
VGM001000953_02_n	582	897
VGM001000954_01_n	1121	887
VGM001000954_02_n	1126	891
VGM001000955_01_n	1121	868
VGM001000955_02_n	1115	856
VGM001000956_01_n	1727	1126
VGM001000956_02_n	1728	1125
VGM001000957_01_n	1732	1128
VGM001000957_02_n	1727	1128
VGM001000958_01_n	1757	1136
VGM001000958_02_n	1758	1138
VGM001000959_01_n	1115	879
VGM001000959_02_n	1120	880
VGM001000960_01_n	1135	896
VGM001000960_02_n	1125	877
VGM001000961_01_n	576	879
VGM001000961_02_n	574	886
VGM001000962_01_n	1125	888
VGM001000962_02_n	1122	882
VGM001000963_01_n	1130	879
VGM001000963_02_n	1129	885
VGM001000965_01_n	1103	859
VGM001000965_02_n	1101	859
VGM001000966_01_n	1137	878
VGM001000966_02_n	1140	886
VGM001000967_01_n	1131	892
VGM001000967_02_n	1135	898
VGM001000968_01_n	1112	857
VGM001000968_02_n	1124	870
VGM001000969_01_n	1133	870
VGM001000969_01_nR	566	870
VGM001000969_02_n	1133	879
VGM001000970_01_n	948	750
VGM001000970_02_n	934	749
VGM001000971_01_n	1090	873
VGM001000971_02_n	1084	870
VGM001000972_01_n	581	876
VGM001000972_02_n	589	886
VGM001000973_01_n	929	736
VGM001000973_02_n	925	733
VGM001000974_01_n	1129	873
VGM001000974_02_n	1134	879
VGM001000975_01_n	1758	1152
VGM001000975_02_n	1761	1145
VGM001000976_01_n	929	733
VGM001000976_02_n	930	735
VGM001000977_01_n	1438	919
VGM001000977_02_n	1431	920
VGM001000978_01_n	741	926
VGM001000978_02_n	746	932
VGM001000979_01_n	1135	885
VGM001000979_02_n	1131	887
VGM001000980_01_n	1135	879
VGM001000980_02_n	1142	888
VGM001000981_01_n	743	935
VGM001000981_02_n	745	931
VGM001000985_01_n	1062	853
VGM001000985_02_n	1068	854
VGM001000986_01_n	1062	857
VGM001000986_02_n	1058	854
VGM001000987_01_n	953	750
VGM001000987_02_n	953	750
VGM001000988_01_n	485	752
VGM001000988_02_n	487	754
VGM001000989_01_n	957	752
VGM001000989_02_n	957	750
VGM001000990_01_n	961	759
VGM001000990_02_n	963	758
VGM001000991_01_n	495	758
VGM001000991_02_n	492	754
VGM001000992_01_n	1146	872
VGM001000992_02_n	1144	875
VGM001000993_01_n	487	747
VGM001000993_02_n	479	745
VGM001000994_01_n	967	751
VGM001000994_02_n	971	753
VGM001000995_01_n	964	746
VGM001000995_02_n	966	749
VGM001000996_01_n	1150	870
VGM001000996_02_n	1152	872
VGM001000997_01_n	1099	840
VGM001000997_02_n	1103	839
VGM001000998_01_n	1126	874
VGM001000998_02_n	1128	870
VGM001000999_01_n	577	870
VGM001000999_02_n	577	869
VGM001001000_01_n	1070	870
VGM001001000_01_nL	536	870
VGM001001000_01_nR	535	870
VGM001001000_02_n	1065	863
VGM001001001_01_n	544	865
VGM001001001_02_n	545	865
VGM001001002_01_n	1102	841
VGM001001002_02_n	1097	838
VGM001001003_01_n	1070	852
VGM001001003_02_n	1077	859
VGM001001004_01_n	963	748
VGM001001004_02_n	963	750
VGM001001005_01_n	1141	875
VGM001001005_02_n	1138	873
VGM001001006_01_n	581	870
VGM001001006_02_n	585	873
VGM001001007_01_n	1061	843
VGM001001007_02_n	1050	842
VGM001001008_01_n	566	840
VGM001001008_02_n	573	837
VGM001001009_01_n	1052	841
VGM001001009_02_n	1053	843
VGM001001010_01_n	1052	840
VGM001001010_02_n	1054	844
VGM001001011_01_n	958	752
VGM001001011_02_n	961	750
VGM001001012_01_n	495	748
VGM001001012_02_n	492	749
VGM001001013_01_n	980	768
VGM001001013_01_nL	489	768
VGM001001013_02_n	978	765
VGM001001014_01_n	504	762
VGM001001014_02_n	500	767
VGM001001015_01_n	1128	874
VGM001001015_02_n	1125	873
VGM001001016_01_n	1132	876
VGM001001016_02_n	1128	875
VGM001001017_01_n	1049	843
VGM001001017_02_n	1052	848
VGM001001018_01_n	1093	836
VGM001001018_02_n	1093	835
VGM001001019_01_n	1056	841
VGM001001019_02_n	1049	840
VGM001001020_01_n	560	838
VGM001001020_02_n	563	840
VGM001001021_01_n	1032	714
VGM001001021_02_n	1036	714
VGM001001022_01_n	1096	843
VGM001001022_02_n	1100	841
VGM001001023_01_n	991	774
VGM001001023_02_n	976	768
VGM001001024_01_n	1125	877
VGM001001024_02_n	1118	875
VGM001001025_01_n	976	771
VGM001001025_02_n	980	770
VGM001001026_01_n	1128	875
VGM001001026_02_n	1125	875
VGM001001027_01_n	979	765
VGM001001027_02_n	978	765
VGM001001028_01_n	1031	710
VGM001001028_02_n	1022	709
VGM001001029_01_n	1116	856
VGM001001029_02_n	1115	857
VGM001001030_01_n	960	758
VGM001001030_02_n	952	758
VGM001001031_01_n	956	753
VGM001001031_02_n	954	755
VGM001001032_01_n	1115	850
VGM001001032_02_n	1110	855
VGM001001033_01_n	1110	848
VGM001001033_02_n	1106	851
VGM001001034_01_n	1118	854
VGM001001034_02_n	1120	856
VGM001001035_01_n	1109	851
VGM001001035_02_n	1107	853
VGM001001036_01_n	1033	714
VGM001001036_02_n	1030	715
VGM001001037_01_n	1113	854
VGM001001037_02_n	1115	856
VGM001001039_01_n	1109	849
VGM001001039_02_n	1106	850
VGM001001125_01_n	953	748
VGM001001125_02_n	952	747
VGM001001126_01_n	476	743
VGM001001126_02_n	487	748
VGM001001130_01_n	1136	884
VGM001001130_02_n	1136	882
VGM001001132_01_n	911	1150
VGM001001132_02_n	910	1153
VGM001001133_01_n	978	756
VGM001001133_02_n	979	756
VGM001001134_01_n	974	754
VGM001001134_02_n	975	754
VGM001001135_01_n	504	757
VGM001001135_02_n	500	754
VGM001001136_01_n	659	481
VGM001001136_02_n	657	484
VGM001001137_01_n	973	754
VGM001001137_02_n	970	751
VGM001001145_01_n	970	758
VGM001001145_02_n	971	759
VGM001001146_01_n	946	736
VGM001001146_02_n	943	737
VGM001001156_01_n	1759	1136
VGM001001156_02_n	1756	1135
VGM001001162_01_n	763	958
VGM001001162_02_n	757	958
VGM001001163_01_n	763	960
VGM001001163_02_n	755	955
VGM001001164_01_n	971	754
VGM001001164_02_n	973	750
VGM001001165_01_n	973	752
VGM001001165_02_n	974	749
VGM001001166_01_n	963	744
VGM001001166_02_n	965	744
VGM001001168_01_n	958	756
VGM001001168_02_n	958	754
VGM001001172_01_n	1126	889
VGM001001172_02_n	1124	888
VGM001001173_01_n	566	885
VGM001001173_02_n	568	884
VGM001001174_01_n	1120	894
VGM001001174_02_n	1126	894
VGM001001175_01_n	585	394
VGM001001175_02_n	602	401
VGM001001176_01_n	889	1131
VGM001001176_02_n	893	1132
VGM001001178_01_n	1098	888
VGM001001178_02_n	1097	881
VGM001001204_01_n	578	879
VGM001001204_02_n	572	885
VGM001001205_01_n	887	565
VGM001001205_02_n	877	569
VGM001001225_01_n	438	287
VGM001001225_02_n	438	284
VGM001001237_01_n	1141	900
VGM001001237_02_n	1142	900
VGM001001243_01_n	1127	898
VGM001001243_02_n	1124	898
VGM001001244_01_n	860	1074
VGM001001244_02_n	853	1076
VGM001001245_01_n	966	749
VGM001001245_02_n	966	748
VGM001001246_01_n	1116	897
VGM001001246_02_n	1121	897
VGM001001252_01_n	592	398
VGM001001252_02_n	592	395
VGM001001253_01_n	976	758
VGM001001253_02_n	972	763
VGM001001254_01_n	979	760
VGM001001254_02_n	974	764
VGM001001258_01_n	1110	870
VGM001001258_02_n	1115	876
VGM001001316_01_n	951	762
VGM001001316_02_n	965	764
VGM001001318_01_n	594	389
VGM001001318_02_n	599	395
VGM001001319_01_n	1183	937
VGM001001319_02_n	1207	958
VGM001001320_01_n	938	752
VGM001001320_02_n	942	754
VGM001001321_01_n	937	747
VGM001001321_02_n	937	751
VGM001001322_01_n	941	750
VGM001001322_02_n	946	743
VGM001001340_01_n	1128	867
VGM001001341_01_n	581	886
VGM001001341_02_n	589	886
VGM001001342_01_n	579	889
VGM001001342_02_n	584	893
VGM001001343_01_n	722	879
VGM001001343_02_n	725	879
VGM001001344_01_n	707	879
VGM001001344_02_n	704	879
VGM001001345_01_n	1150	895
VGM001001345_02_n	1149	893
VGM001001346_01_n	1146	896
VGM001001346_02_n	1148	896
VGM001001347_01_n	1106	864
VGM001001347_02_n	1113	867
VGM001001348_01_n	485	743
VGM001001348_02_n	484	746
VGM001001349_01_n	1127	879
VGM001001349_02_n	1125	872
VGM001001350_01_n	1121	872
VGM001001350_02_n	1125	879
VGM001001351_01_n	958	744
VGM001001351_02_n	957	742
VGM001001352_01_n	957	750
VGM001001352_02_n	956	744
VGM001001353_01_n	663	849
VGM001001354_01_n	849	202
VGM001001354_02_n	851	197
VGM001001355_01_n	589	879
VGM001001355_02_n	594	879
VGM001001356_01_n	1117	879
VGM001001356_02_n	1113	879
VGM001001357_01_n	584	430
VGM001001357_02_n	579	432
VGM001001358_01_n	499	872
VGM001001358_02_n	491	868
VGM001001359_01_n	1136	888
VGM001001359_02_n	1140	893
VGM001001475_01_n	896	601
VGM001001483_01_n	1612	1007
VGM001001483_02_n	1622	1008
VGM001001578_01_n	1143	895
VGM001001578_02_n	1145	901
VGM001001579_01_n	1125	887
VGM001001579_01_nL	562	886
VGM001001579_01_nR	562	887
VGM001001579_02_n	1121	889
VGM001001580_01_n	581	449
VGM001001580_02_n	577	448
VGM001001581_01_n	1124	879
VGM001001581_02_n	1132	888
VGM001001582_01_n	1130	884
VGM001001582_02_n	1129	883
VGM001001583_01_n	1139	888
VGM001001583_02_n	1145	891
VGM001001584_01_n	1126	884
VGM001001584_02_n	1124	882
VGM001001585_01_n	1125	884
VGM001001585_02_n	1119	880
VGM001001586_01_n	1144	882
VGM001001586_02_n	1143	881
VGM001001587_01_n	1115	885
VGM001001587_02_n	1119	879
VGM001001588_01_n	1143	887
VGM001001588_02_n	1136	886
VGM001001589_01_n	1146	890
VGM001001589_02_n	1145	889
VGM001001590_01_n	1121	888
VGM001001590_01_nL	562	888
VGM001001590_01_nR	558	888
VGM001001590_02_n	1123	890
VGM001001590_02_nL	563	890
VGM001001590_02_nR	558	890
VGM001001591_01_n	1139	885
VGM001001591_02_n	1145	889
VGM001001592_01_n	1153	891
VGM001001592_02_n	1154	890
VGM001001593_01_n	1221	903
VGM001001593_02_n	1225	903
VGM001001594_01_n	1129	884
VGM001001594_02_n	1138	886
VGM001001595_01_n	1162	897
VGM001001595_01_nR	580	897
VGM001001595_02_n	1159	897
VGM001001595_02_nL	578	897
VGM001001595_02_nR	579	897
VGM001001596_01_n	1125	890
VGM001001596_02_n	1132	889
VGM001001597_01_n	1139	884
VGM001001597_02_n	1144	887
VGM001001598_01_n	1128	880
VGM001001598_02_n	1131	886
VGM001001599_01_n	1133	884
VGM001001599_02_n	1133	888
VGM001001600_01_n	1153	893
VGM001001600_02_n	1149	895
VGM001001601_01_n	587	890
VGM001001601_02_n	589	891
VGM001001602_01_n	592	888
VGM001001602_02_n	595	894
VGM001001603_01_n	1133	878
VGM001001603_02_n	1140	891
VGM001001604_01_n	1125	885
VGM001001604_02_n	1127	883
VGM001001605_01_n	1145	898
VGM001001605_02_n	1141	899
VGM001001606_01_n	1149	900
VGM001001606_02_n	1139	893
VGM001001607_01_n	587	899
VGM001001607_02_n	589	896
VGM001001608_01_n	1118	869
VGM001001608_02_n	1120	873
VGM001001609_01_n	1120	863
VGM001001609_02_n	1124	868
VGM001001610_01_n	1157	901
VGM001001610_02_n	1148	901
VGM001001611_01_n	592	884
VGM001001611_02_n	592	888
VGM001001612_01_n	1139	879
VGM001001612_02_n	1131	869
VGM001001613_01_n	576	868
VGM001001613_02_n	580	879
VGM001001614_01_n	1136	890
VGM001001614_02_n	1127	887
VGM001001615_01_n	589	888
VGM001001615_02_n	581	884
VGM001001616_01_n	1131	874
VGM001001616_02_n	1131	877
VGM001001617_01_n	1148	902
VGM001001617_02_n	2392	1878
VGM001001617_02_nL	1196	1878
VGM001001617_02_nR	1196	1878
VGM001001618_01_n	582	895
VGM001001618_02_n	580	893
VGM001001619_01_n	576	770
VGM001001619_02_n	576	768
VGM001001620_01_n	1149	896
VGM001001620_02_n	1146	898
VGM001001621_01_n	586	886
VGM001001621_02_n	583	885
VGM001001622_01_n	1132	882
VGM001001622_02_n	1135	887
VGM001001623_01_n	1138	889
VGM001001623_02_n	1136	883
VGM001001624_01_n	1148	889
VGM001001624_02_n	1140	883
VGM001001625_01_n	1135	883
VGM001001625_02_n	1143	883
VGM001001626_01_n	1139	895
VGM001001626_02_n	1136	887
VGM001001627_01_n	1138	888
VGM001001627_02_n	1169	895
VGM001001628_01_n	475	314
VGM001001628_02_n	481	313
VGM001001629_01_n	1132	897
VGM001001629_02_n	1138	895
VGM001001630_01_n	1141	852
VGM001001630_01_nL	571	897
VGM001001630_01_nR	571	897
VGM001001630_02_n	1140	896
VGM001001630_02_nL	568	896
VGM001001630_02_nR	569	896
VGM001001631_01_n	1135	890
VGM001001631_02_n	1131	890
VGM001001632_01_n	1144	896
VGM001001632_02_n	1137	897
VGM001001633_01_n	1139	893
VGM001001633_02_n	1152	898
VGM001001634_01_n	894	579
VGM001001634_02_n	887	571
VGM001001635_01_n	1135	894
VGM001001635_02_n	1138	895
VGM001001636_01_n	581	889
VGM001001636_02_n	580	891
VGM001001637_01_n	1139	879
VGM001001637_02_n	1138	872
VGM001001638_01_n	1115	875
VGM001001638_02_n	1115	881
VGM001001638_02_nL	560	881
VGM001001638_02_nR	557	881
VGM001001639_01_n	1124	886
VGM001001639_02_n	1126	885
VGM001001640_01_n	1109	886
VGM001001640_02_n	1104	889
VGM001001641_01_n	1129	893
VGM001001641_02_n	1131	897
VGM001001642_01_n	1117	884
VGM001001642_02_n	1119	882
VGM001001643_01_n	967	758
VGM001001643_02_n	966	757
VGM001001644_01_n	1123	889
VGM001001644_02_n	1131	894
VGM001001645_01_n	1115	886
VGM001001645_02_n	1133	906
VGM001001646_01_n	1130	900
VGM001001646_02_n	1116	887
VGM001001647_01_n	571	891
VGM001001647_02_n	574	892
VGM001001648_01_n	1116	904
VGM001001648_02_n	1113	893
VGM001001649_01_n	1107	888
VGM001001649_02_n	1107	891
VGM001001650_01_n	1116	888
VGM001001650_02_n	1111	891
VGM001001651_01_n	1122	843
VGM001001651_02_n	1115	834
VGM001001652_01_n	585	892
VGM001001652_02_n	582	893
VGM001001653_01_n	1044	839
VGM001001653_02_n	1056	838
VGM001001654_01_n	1126	891
VGM001001654_02_n	1130	894
VGM001001656_01_n	759	873
VGM001001656_02_n	764	875
VGM001001657_01_n	450	257
VGM001001657_02_n	454	254
VGM001001658_01_n	464	310
VGM001001658_02_n	469	316
VGM001001659_01_n	378	294
VGM001001659_02_n	375	284
VGM001001660_01_n	362	263
VGM001001660_02_n	362	262
VGM001001661_01_n	614	608
VGM001001661_02	608	620
VGM001001661_02_n	608	620
VGM001001662_01_n	255	413
VGM001001662_02_n	261	418
VGM001001663_01_n	252	415
VGM001001663_02_n	260	417
VGM001001664_01_n	649	313
VGM001001664_02_n	654	323
VGM001001665_01_n	250	244
VGM001001665_02_n	255	247
VGM001001666_01_n	266	383
VGM001001666_02_n	266	388
VGM001001667_01_n	896	569
VGM001001667_02_n	895	575
VGM001001668_01_n	753	563
VGM001001668_02_n	782	584
VGM001001669_01_n	278	374
VGM001001669_02_n	293	393
VGM001001670_01_n	481	300
VGM001001670_02_n	491	309
VGM001001671_01_n	331	502
VGM001001671_02_n	339	500
VGM001001672_01_n	449	585
VGM001001672_02_n	463	597
VGM001001673_01_n	452	423
VGM001001673_02_n	460	439
VGM001001674_01_n	886	465
VGM001001674_02_n	908	484
VGM001001675_01_n	510	399
VGM001001676_01_n	489	844
VGM001001676_02_n	489	846
VGM001001677_01_n	275	303
VGM001001677_02_n	288	312
VGM001001678_01_n	475	327
VGM001001678_02_n	483	338
VGM001001679_01_n	887	505
VGM001001679_02_n	908	515
VGM001001680_01_n	479	835
VGM001001680_02_n	478	845
VGM001001681_01_n	740	445
VGM001001681_02_n	732	441
VGM001001682_01_n	439	639
VGM001001682_02_n	870	655
VGM001001682_03_n	855	682
VGM001001682_04_n	855	660
VGM001001682_05_n	873	655
VGM001001682_06_n	867	655
VGM001001682_07_n	875	661
VGM001001682_08_n	863	652
VGM001001682_09_n	863	658
VGM001001682_10_n	869	657
VGM001001682_11_n	879	667
VGM001001682_12_n	851	653
VGM001001682_13_n	432	651
VGM001002251_01_n	770	949
VGM001002251_02_n	771	939
VGM001002252_01_n	767	940
VGM001002252_02_n	763	945
VGM001002253_01_n	841	547
VGM001002253_02_n	846	540
VGM001002254_01_n	494	374
VGM001002254_02_n	504	381
VGM001002255_01_n	519	404
VGM001002255_02_n	521	405
VGM001003336_01_n	1155	901
VGM001003336_02_n	1159	903
VGM001003384_01_n	1012	783
VGM001003384_02_n	986	765
VGM001003385_01_n	1018	820
VGM001003385_02_n	993	810
VGM001003386_01_n	1016	773
VGM001003386_02_n	1024	778
VGM001003512_01_n	499	760
VGM001003512_02_n	502	765
VGM001003517_01_n	516	762
VGM001003517_02_n	508	763
VGM001004167_01_n	643	487
VGM001004167_02_n	636	491
VGM001004467_01_n	591	383
VGM001004467_02_n	592	383
VGM001005012_01_n	1112	853
VGM001005012_02_n	1132	861
VGM001007864_01_n	466	306
VGM001007864_02_n	468	314
VGM001014938_01_n	629	485
VGM001014938_02_n	631	488
brief1a-1r	1355	907
brief1a-1v	1355	907
brief43-1r	819	464
brief43-1v-l	619	679
brief570-2r	720	460
brief768-2r	922	1447
